path,annotation
audio/train_02000.wav,THE TEAM WAS SPLIT INTO TWO GROUPS FOR THE CHALLENGE
audio/train_02001.wav,THE MOVIE HAD A SEVEN MINUTE LONG ACTION SEQUENCE
audio/train_02002.wav,HAD TO DRIVE SIX HOURS TO ATTEND A FAMILY REUNION
audio/train_02003.wav,THEY HAD ZERO TOLERANCE FOR BULLYING IN THEIR SCHOOL
audio/train_02004.wav,THE PAINTING WAS DIVIDED INTO THREE PANELS
audio/train_02005.wav,THEY PLANTED SIX APPLE TREES IN THEIR GARDEN
audio/train_02006.wav,THEY WERE ABLE TO RUN SEVEN MILES WITHOUT STOPPING
audio/train_02007.wav,SHE DONATED NINE BAGS OF CLOTHES TO CHARITY
audio/train_02008.wav,THE GAME HAD THREE LEVELS OF DIFFICULTY
audio/train_02009.wav,THE TEAM WAS SPLIT INTO TWO GROUPS FOR THE CHALLENGE
audio/train_02010.wav,IT TOOK ONE MINUTE FOR THE TEAM TO MAKE THEIR DECISION
audio/train_02011.wav,THEY WAITED FOR THREE HOURS IN THE QUEUE TO GET TICKETS FOR THE CONCERT
audio/train_02012.wav,ONE CANNOT ACHIEVE GREATNESS WITHOUT HARD WORK AND DEDICATION
audio/train_02013.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_02014.wav,THEY WERE SEVEN PAGES INTO THE BOOK
audio/train_02015.wav,THE PAINTING WAS DIVIDED INTO THREE PANELS
audio/train_02016.wav,WE PLANTED NINE ROWS OF VEGETABLES IN THE GARDEN
audio/train_02017.wav,HE WAS ABLE TO COMPLETE THE CROSSWORD PUZZLE WITH ZERO ERRORS
audio/train_02018.wav,THEY WERE LUCKY TO ESCAPE THE BUILDING WITH ZERO INJURIES
audio/train_02019.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_02020.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_02021.wav,HE RECEIVED SIX NAME CARDS IN THE COMPANY EVENT TODAY
audio/train_02022.wav,HE COOKED SIX DIFFERENT DISHES FOR HIS DINNER PARTY
audio/train_02023.wav,SHE ONLY HAD FOUR DAYS TO FINISH THE PROJECT
audio/train_02024.wav,THEY TOOK A NINE HOUR FLIGHT TO GET TO LONDON
audio/train_02025.wav,HE ALWAYS BELIEVED THAT ONE DAY HE WOULD MAKE A DIFFERENCE IN THE WORLD
audio/train_02026.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_02027.wav,THEY FOUND FIVE DIFFERENT SPECIES OF BIRDS IN THE FOREST
audio/train_02028.wav,THEY STAYED IN ROOM NINE AT THAT HOTEL
audio/train_02029.wav,HE HAD FOUR SIBLINGS WHICH ARE ALL OLDER THAN HIM
audio/train_02030.wav,THE ARTIST HAD BEEN WORKING ON THE PAINTING FOR EIGHT MONTHS
audio/train_02031.wav,THEY HAD TO CROSS FOUR RIVERS TO GET TO THE OTHER SIDE
audio/train_02032.wav,THEY STAYED IN ROOM NINE AT THAT HOTEL
audio/train_02033.wav,THE FIVE FRIENDS WENT ON A ROAD TRIP ACROSS THE COUNTRY
audio/train_02034.wav,HE IS ONE OF THE MOST INSPIRING TEACHERS IN THE SCHOOL
audio/train_02035.wav,WE HAVE NINE DAYS UNTIL THE DEADLINE
audio/train_02036.wav,WE WERE GIVEN TWO OPTIONS TO CHOOSE FROM
audio/train_02037.wav,THEY FOUND A NINE LETTER WORD IN THE CROSSWORD PUZZLE
audio/train_02038.wav,SHE SCORED NINE FOR THE QUIZ
audio/train_02039.wav,SHE NEEDS TO TAKE TWO PILLS EVERY MORNING FOR HER HEALTH
audio/train_02040.wav,WE HAD TO WALK FIVE MILES TO GET TO THE NEAREST TOWN
audio/train_02041.wav,THEY TOOK FIVE PHOTOGRAPHS OF THE SUNSET
audio/train_02042.wav,HE HAS NINE SIBLINGS
audio/train_02043.wav,THEY HAD TO CLIMB FIVE FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_02044.wav,HE HAD TO SOLVE THREE MATH PROBLEMS TO PASS THE TEST
audio/train_02045.wav,THE HOTEL ROOM HAS FOUR PILLOWS ON EACH BED
audio/train_02046.wav,THEY FOUND ZERO ERRORS IN OUR CALCULATIONS
audio/train_02047.wav,CAR HAD FOUR FLAT TIRES
audio/train_02048.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_02049.wav,SHE IS ONE OF THE MOST DETERMINED ATHLETES
audio/train_02050.wav,SHE FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_02051.wav,SHE NEEDS TO TAKE TWO PILLS EVERY MORNING FOR HER HEALTH
audio/train_02052.wav,THEY HAVE BEEN MARRIED FOR NINE YEARS
audio/train_02053.wav,SHE IS THE ONLY ONE WHO UNDERSTANDS THE SITUATION
audio/train_02054.wav,WE HAVE NINE DAYS UNTIL THE DEADLINE
audio/train_02055.wav,JOHN HAS FIVE SIBLINGS AND ALL THEM ARE YOUNGER THAN HIM
audio/train_02056.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_02057.wav,THEY SAW EIGHT SHOOTING STARS DURING THEIR CAMPING TRIP
audio/train_02058.wav,SHE WAS ABLE TO COMPLETE THE PUZZLE WITH ZERO HELP FROM HER FRIENDS
audio/train_02059.wav,SHE RECEIVED FIVE DIFFERENT JOB OFFERS AFTER GRADUATING FROM COLLEGE
audio/train_02060.wav,SHE CAN TAKE SIX DIFFERENT BUSES TO GET TO HER OFFICE
audio/train_02061.wav,THERE IS A ONE DOLLAR DISCOUNT FOR BUS PASSES TODAY
audio/train_02062.wav,THEY HAD TO CLIMB EIGHT FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_02063.wav,WE ONLY NEED ONE MORE PERSON TO COMPLETE THE TEAM
audio/train_02064.wav,HE WROTE A BOOK WITH NINE CHAPTERS
audio/train_02065.wav,THEY HAD SEVEN GUESTS AT THE DINNER PARTY
audio/train_02066.wav,SHE HAD TO ANSWER FOUR INTERVIEW QUESTIONS TO GET THE JOB
audio/train_02067.wav,THE TRAIN HAD FOUR STOPS BEFORE REACHING ITS DESTINATION
audio/train_02068.wav,WE NEED TO LEAVE FOR THE TRAIN STATION IN FOUR HOURS
audio/train_02069.wav,THEY HAD TO SOLVE SEVEN RIDDLES TO ENTER THE CASTLE
audio/train_02070.wav,WE ONLY NEED ONE MORE PERSON TO COMPLETE THE TEAM
audio/train_02071.wav,THEY READ SEVEN BOOKS OVER THE SUMMER AND FELT PROUD OF THEIR ACCOMPLISHMENT
audio/train_02072.wav,THE PAINTING FEATURED THREE BOATS ON A CALM BLUE SEA
audio/train_02073.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_02074.wav,HE HAD TO CHOOSE BETWEEN TWO JOB OFFERS
audio/train_02075.wav,HE WAS ABLE TO FIX THE CAR WITH ZERO KNOWLEDGE OF MECHANICS
audio/train_02076.wav,THE BUS ARRIVES EVERY TWO HOURS AT THIS STATION
audio/train_02077.wav,THE MAGAZINE HAD FOUR ARTICLES ON DIFFERENT TOPICS
audio/train_02078.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_02079.wav,STAYED IN ROOM NINE AT THAT HOTEL
audio/train_02080.wav,SHE RECEIVED FIVE REJECTION LETTERS BEFORE FINALLY LANDING HER DREAM JOB
audio/train_02081.wav,HE HAD TO GIVE A SPEECH IN FRONT OF FIVE HUNDRED PEOPLE
audio/train_02082.wav,THEY WATCHED TWO MOVIES BACK TO BACK LAST NIGHT
audio/train_02083.wav,SHE RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_02084.wav,THE COMPANY HAD BEEN IN BUSINESS FOR FOUR DECADES
audio/train_02085.wav,THEY TOOK A TWO HOUR TRAIN RIDE TO GET TO THE BEACH
audio/train_02086.wav,THE PLANT NEEDED TO BE WATERED EVERY THREE DAYS
audio/train_02087.wav,HE WAS ABLE TO FIX THE LEAK IN THE ROOF WITH ZERO ISSUES
audio/train_02088.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_02089.wav,HAD TO ANSWER FOUR INTERVIEW QUESTIONS TO GET THE JOB
audio/train_02090.wav,THEY WERE ABLE TO SOLVE THE PUZZLE IN JUST SEVEN MOVES
audio/train_02091.wav,THEY STAYED IN SIX DIFFERENT HOTELS DURING THEIR ROAD TRIP
audio/train_02092.wav,DURING THEIR FASTING PERIOD ZERO CALORIES WERE CONSUMED
audio/train_02093.wav,THE MOVIE RECEIVED FIVE STARS FROM THE CRITICS
audio/train_02094.wav,SAW TWO DOLPHINS SWIMMING IN THE OCEAN THIS MORNING
audio/train_02095.wav,HE WAS ABLE TO SOLVE THE PUZZLE IN JUST FIVE MOVES
audio/train_02096.wav,HE ALWAYS BELIEVED THAT ONE DAY HE WOULD MAKE A DIFFERENCE IN THE WORLD
audio/train_02097.wav,THEY STAYED IN THE HOTEL ROOM FOR SEVEN NIGHTS
audio/train_02098.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_02099.wav,THE COMPANY HAD BEEN IN BUSINESS FOR FOUR DECADES
audio/train_02100.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_02101.wav,HE HELD UP THREE FINGERS TO INDICATE HOW MANY CUPCAKES HE WANTED
audio/train_02102.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_02103.wav,THE PAINTING FEATURED THREE BOATS ON A CALM BLUE SEA
audio/train_02104.wav,THEY ONLY HAD THREE MINUTES TO COMPLETE THE OBSTACLE COURSE
audio/train_02105.wav,SHE HAD TO ANSWER FOUR INTERVIEW QUESTIONS TO GET THE JOB
audio/train_02106.wav,THEY ONLY HAD SEVEN MINUTES TO GET READY BEFORE LEAVING
audio/train_02107.wav,SHE BOUGHT THREE NEW DRESSES FOR THE WEDDING
audio/train_02108.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_02109.wav,SHE ONLY HAD FIVE DOLLARS LEFT IN HER WALLET
audio/train_02110.wav,SHE HAD TO WALK THREE MILES TO GET TO THE NEAREST STORE
audio/train_02111.wav,THEY READ SEVEN BOOKS OVER THE SUMMER AND FELT PROUD OF THEIR ACCOMPLISHMENT
audio/train_02112.wav,THEY WERE ABLE TO SOLVE THE PUZZLE IN JUST SEVEN MOVES
audio/train_02113.wav,SHE WAS EMBARRASSED TO RECEIVE ZERO VOTES IN THE SCHOOL ELECTION
audio/train_02114.wav,THEY WERE SEVEN MILES INTO THEIR HIKE
audio/train_02115.wav,SHE WAS ABLE TO RUN A MARATHON WITH ZERO TRAINING
audio/train_02116.wav,ONE CANNOT ACHIEVE GREATNESS WITHOUT HARD WORK AND DEDICATION
audio/train_02117.wav,THEY ONLY HAD THREE DAYS TO PACK FOR THEIR VACATION TO THE BEACH
audio/train_02118.wav,THEY WERE ONLY EIGHT SECONDS AWAY FROM BEATING THE WORLD RECORD
audio/train_02119.wav,THEY SAY ONE SHOULD ALWAYS FOLLOW THEIR DREAMS
audio/train_02120.wav,SHE WORKED NINE HOURS A DAY
audio/train_02121.wav,THERE IS A ONE DOLLAR DISCOUNT FOR BUS PASSES TODAY
audio/train_02122.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF BIRDS IN THE PARK
audio/train_02123.wav,SHE HAD TO VISIT FOUR DIFFERENT COUNTRIES TO COMPLETE HER BUCKET LIST
audio/train_02124.wav,SHE WON NINE MATCHES IN A ROW
audio/train_02125.wav,HE HAD TO ATTEND SIX DIFFERENT JOB INTERVIEWS
audio/train_02126.wav,SHE HAD TO WEAR FOUR LAYERS OF CLOTHING TO STAY WARM IN THE WINTER
audio/train_02127.wav,THE TEAM WENT ON A TWO DAY RETREAT TO PITCH A TENT
audio/train_02128.wav,THEY HAD TO CLIMB EIGHT FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_02129.wav,BOTH OF THEM HAVE TWO OLDER SIBLINGS
audio/train_02130.wav,HE HAD TO SOLVE THREE MATH PROBLEMS TO PASS THE TEST
audio/train_02131.wav,THERE ARE FOUR SEASONS IN A YEAR
audio/train_02132.wav,WE HAVE NINE DAYS UNTIL THE DEADLINE
audio/train_02133.wav,THE STORE WAS OPEN SEVEN DAYS A WEEK
audio/train_02134.wav,HE HAD ZERO PATIENCE FOR PEOPLE WHO WERE INCOMPETENT AT THEIR JOBS
audio/train_02135.wav,SHE RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_02136.wav,THEY SPENT EIGHT HOURS DRIVING ACROSS THE COUNTRY
audio/train_02137.wav,HE WAS ABLE TO COMPLETE THE CROSSWORD PUZZLE WITH ZERO ERRORS
audio/train_02138.wav,WE HAVE NINE PLAYERS IN OUR TEAM
audio/train_02139.wav,THE STORE WAS OPEN SEVEN DAYS A WEEK
audio/train_02140.wav,THEY STAYED IN THE HOTEL ROOM FOR SEVEN NIGHTS
audio/train_02141.wav,THEY WERE ABLE TO COMPLETE THE MARATHON IN JUST SEVEN HOURS
audio/train_02142.wav,CAR HAD FOUR FLAT TIRES
audio/train_02143.wav,THEY ONLY HAD THREE DAYS TO PACK FOR THEIR VACATION TO THE BEACH
audio/train_02144.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_02145.wav,STAYED IN ROOM NINE AT THAT HOTEL
audio/train_02146.wav,THEY HAD EIGHT DIFFERENT VARIETIES OF CHEESE ON THE TABLE
audio/train_02147.wav,HE WANTED TO BUY ONE BOOK FROM THE STORE
audio/train_02148.wav,THEY DECIDED TO ADOPT TWO KITTENS FROM THE ANIMAL SHELTER
audio/train_02149.wav,THEY VISITED SIX DIFFERENT COUNTRIES ON THEIR BACKPACKING TRIP
audio/train_02150.wav,WERE ABLE TO SOLVE THREE PUZZLES
audio/train_02151.wav,HE HAD SIX DIFFERENT CARS THROUGHOUT HIS LIFE
audio/train_02152.wav,THE SCHOOL HAD FOUR DIFFERENT SPORTS TEAMS THAT STUDENTS COULD JOIN
audio/train_02153.wav,SHE DECIDED TO GO ON A ZERO SUGAR DIET TO IMPROVE HER HEALTH
audio/train_02154.wav,THE TEAM HAD BEEN TRAINING FOR EIGHT HOURS STRAIGHT
audio/train_02155.wav,SHE SCORED NINE FOR THE QUIZ
audio/train_02156.wav,THE LIBRARY HAD EIGHT STUDY ROOMS
audio/train_02157.wav,STAYED IN ROOM NINE AT THAT HOTEL
audio/train_02158.wav,THE TEAM HAD BEEN TRAINING FOR EIGHT HOURS STRAIGHT
audio/train_02159.wav,HE WROTE EIGHT DIFFERENT DRAFTS OF HIS NOVEL
audio/train_02160.wav,HE COOKED SIX DIFFERENT DISHES FOR HIS DINNER PARTY
audio/train_02161.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_02162.wav,HE WAS ABLE TO FIX THE CAR WITH ZERO KNOWLEDGE OF MECHANICS
audio/train_02163.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_02164.wav,HE WAS ONLY ONE STEP AWAY FROM DISCOVERING THE TRUTH
audio/train_02165.wav,JOHN HAS FIVE SIBLINGS AND ALL THEM ARE YOUNGER THAN HIM
audio/train_02166.wav,HE WAS ABLE TO SOLVE THE PUZZLE IN JUST FIVE MOVES
audio/train_02167.wav,HE LOST SIX POUNDS AFTER FOLLOWING A STRICT DIET AND EXERCISE ROUTINE
audio/train_02168.wav,THEY WENT ON A SIX DAY HIKE THROUGH THE MOUNTAINS
audio/train_02169.wav,SHE IS ONE OF THE MOST DETERMINED ATHLETES
audio/train_02170.wav,HE ORDERED SIX PIZZAS FOR THE PARTY
audio/train_02171.wav,SHE HAD TO READ FOUR BOOKS FOR HER ENGLISH CLASS
audio/train_02172.wav,THEY HEARD THREE LOUD KNOCKS ON THE DOOR IN THE MIDDLE OF THE NIGHT
audio/train_02173.wav,THEY VISITED SIX DIFFERENT COUNTRIES ON THEIR BACKPACKING TRIP
audio/train_02174.wav,HAS FIVE SIBLINGS AND ALL THEM ARE YOUNGER THAN HIM
audio/train_02175.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF BIRDS IN THE PARK
audio/train_02176.wav,SHE ATE EIGHT PIECES OF DUMPLINGS AND WAS COMPLETELY STUFFED
audio/train_02177.wav,THE CAR HAD FOUR FLAT TIRES
audio/train_02178.wav,THEY DECIDED TO START THEIR OWN BUSINESS WITH ZERO INVESTMENT CAPITAL
audio/train_02179.wav,HAD TO WAIT EIGHT DAYS FOR THEIR PASSPORT TO ARRIVE
audio/train_02180.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_02181.wav,SHE SPENT SIX WEEKS VOLUNTEERING AT AN ANIMAL SHELTER
audio/train_02182.wav,THE TEAM HAD ZERO CHANCE OF WINNING THE GAME
audio/train_02183.wav,SHE SCORED NINE FOR THE QUIZ
audio/train_02184.wav,THE RECIPE CALLS FOR FIVE CUPS OF FLOUR
audio/train_02185.wav,SHE HAD TO VISIT FOUR DIFFERENT COUNTRIES TO COMPLETE HER BUCKET LIST
audio/train_02186.wav,THERE ARE TWO DOORS TO ENTER THE BUILDING
audio/train_02187.wav,SHE BOUGHT THREE NEW DRESSES FOR THE WEDDING
audio/train_02188.wav,SHE HAD TO TAKE FIVE DIFFERENT MEDICATIONS TO MANAGE HER CHRONIC ILLNESS
audio/train_02189.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_02190.wav,THE LIBRARY HAD EIGHT STUDY ROOMS
audio/train_02191.wav,THEY WERE SEVEN PAGES INTO THE BOOK
audio/train_02192.wav,THE MAGNIFICENT SEVEN IS A CLASSIC WESTERN MOVIE
audio/train_02193.wav,THEY ONLY HAD THREE DAYS TO PACK FOR THEIR VACATION TO THE BEACH
audio/train_02194.wav,THE PROJECT WILL TAKE TWO MONTHS TO COMPLETE
audio/train_02195.wav,THEY DECIDED TO CUT OUT ALL PROCESSED FOODS AND EAT A ZERO ADDITIVE DIET
audio/train_02196.wav,THEY HAD TO CROSS FOUR RIVERS TO GET TO THE OTHER SIDE
audio/train_02197.wav,THEY ONLY HAD THREE DAYS TO PACK FOR THEIR VACATION TO THE BEACH
audio/train_02198.wav,THE BOOK IS DIVIDED INTO FIVE CHAPTERS EACH WITH A DIFFERENT THEME
audio/train_02199.wav,THEY WAITED IN LINE FOR FIVE HOURS TO GET TICKETS TO THE CONCERT
audio/train_02200.wav,THEY WERE SEVEN PAGES INTO THE BOOK
audio/train_02201.wav,HE HAS NINE SIBLINGS
audio/train_02202.wav,THE GAME HAD THREE LEVELS OF DIFFICULTY
audio/train_02203.wav,WE DROVE FOR FIVE HOURS STRAIGHT TO GET TO OUR DESTINATION
audio/train_02204.wav,WE SAW TWO DOLPHINS SWIMMING IN THE OCEAN THIS MORNING
audio/train_02205.wav,HE COOKED SIX DIFFERENT DISHES FOR HIS DINNER PARTY
audio/train_02206.wav,SHE SCORED NINE FOR THE QUIZ
audio/train_02207.wav,WE DROVE FOR FIVE HOURS STRAIGHT TO GET TO OUR DESTINATION
audio/train_02208.wav,WE SAW TWO DOLPHINS SWIMMING IN THE OCEAN THIS MORNING
audio/train_02209.wav,SHE CAN SPEAK NINE LANGUAGES FLUENTLY
audio/train_02210.wav,THE PAINTING WAS DIVIDED INTO THREE PANELS
audio/train_02211.wav,THE NUMBER OF EMPLOYEES WHO REPORTED SICK WAS ZERO DESPITE THE FLU OUTBREAK
audio/train_02212.wav,WE SHOULD MAKE THE MOST OF IT AS WE ONLY HAVE ONE LIFE TO LIVE
audio/train_02213.wav,SHE FOUND THREE SEASHELLS ON THE BEACH
audio/train_02214.wav,WE COUNTED TO NINE BEFORE STARTING THE GAME
audio/train_02215.wav,SHE RECEIVED NINE BIRTHDAY CARDS IN THE MAIL
audio/train_02216.wav,WE WERE GIVEN TWO OPTIONS TO CHOOSE FROM
audio/train_02217.wav,SHE WAS ABLE TO RUN A MARATHON WITH ZERO TRAINING
audio/train_02218.wav,THE SEVEN DWARFS IN SNOW WHITE ARE ICONIC CHARACTERS
audio/train_02219.wav,THE BUILDING HAD FOUR ENTRANCES
audio/train_02220.wav,THERE ARE SEVEN DAYS IN A WEEK
audio/train_02221.wav,THEY WERE ABLE TO ESCAPE THE ROOM WITH ZERO MINUTES TO SPARE
audio/train_02222.wav,SHE WAS EIGHT YEARS OLD WHEN SHE FIRST DISCOVERED HER LOVE FOR MUSIC
audio/train_02223.wav,THE TEAM WON THEIR EIGHTH CONSECUTIVE GAME THIS SEASON
audio/train_02224.wav,THE ARTIST HAD BEEN WORKING ON THE PAINTING FOR EIGHT MONTHS
audio/train_02225.wav,THEY SAW SEVEN SHOOTING STARS IN ONE NIGHT
audio/train_02226.wav,SHE WAS SIX YEARS OLD WHEN SHE LEARNT HOW TO RIDE A BICYCLE
audio/train_02227.wav,SHE FOUND THREE SEASHELLS ON THE BEACH
audio/train_02228.wav,IT TOOK THEM EIGHT ATTEMPTS TO FINALLY SOLVE THE COMPLEX PUZZLE
audio/train_02229.wav,SHE HAD SIX DIFFERENT JOBS BEFORE FINDING HER DREAM JOB
audio/train_02230.wav,HE HAD TO SOLVE THREE MATH PROBLEMS TO PASS THE TEST
audio/train_02231.wav,THE BOOK IS DIVIDED INTO FIVE CHAPTERS EACH WITH A DIFFERENT THEME
audio/train_02232.wav,SHE VISITED NINE COUNTRIES IN A YEAR
audio/train_02233.wav,THEY WATCHED TWO MOVIES BACK TO BACK LAST NIGHT
audio/train_02234.wav,WE HAVE NINE DAYS UNTIL THE DEADLINE
audio/train_02235.wav,SHE DONATED NINE BAGS OF CLOTHES TO CHARITY
audio/train_02236.wav,THEY HAD TO ATTEND THREE DIFFERENT WEDDINGS IN THE SAME MONTH
audio/train_02237.wav,SHE FELT ZERO ANXIETY WHEN SPEAKING IN FRONT OF LARGE AUDIENCES
audio/train_02238.wav,HE WAS ABLE TO LIFT A HEAVY WEIGHT WITH ZERO STRAIN ON HIS BACK
audio/train_02239.wav,THE COMPANY HAD TO LAY OFF THREE EMPLOYEES DUE TO BUDGET CUTS
audio/train_02240.wav,THE PAINTING FEATURED THREE BOATS ON A CALM BLUE SEA
audio/train_02241.wav,THEY HAD TO SOLVE THREE RIDDLES TO GAIN ACCESS TO THE TREASURE
audio/train_02242.wav,HE WAS ABLE TO FIX THE CAR WITH ZERO KNOWLEDGE OF MECHANICS
audio/train_02243.wav,SHE HAD TO GET UP AT EIGHT EVERY MORNING TO CATCH THE BUS TO WORK
audio/train_02244.wav,HE ALWAYS BELIEVED THAT ONE DAY HE WOULD MAKE A DIFFERENCE IN THE WORLD
audio/train_02245.wav,SHE HAD TO WAIT FOR THREE HOURS AT THE AIRPORT DUE TO A DELAYED FLIGHT
audio/train_02246.wav,THERE IS A ONE DOLLAR DISCOUNT FOR BUS PASSES TODAY
audio/train_02247.wav,THEY STAYED IN SIX DIFFERENT HOTELS DURING THEIR ROAD TRIP
audio/train_02248.wav,THEY SPENT SIX MONTHS RENOVATING THEIR HOUSE
audio/train_02249.wav,THE MAGAZINE HAD FOUR ARTICLES ON DIFFERENT TOPICS
audio/train_02250.wav,SAW EIGHT SHOOTING STARS DURING THEIR CAMPING TRIP
audio/train_02251.wav,WE SAW THREE SHOOTING STARS DURING OUR CAMPING TRIP LAST NIGHT
audio/train_02252.wav,THE TEAM WENT ON A TWO DAY RETREAT TO PITCH A TENT
audio/train_02253.wav,HE ALWAYS ORDERS A NINE INCH PIZZA WHEN HE IS HUNGRY
audio/train_02254.wav,THE NUMBER OF EMPLOYEES WHO REPORTED SICK WAS ZERO DESPITE THE FLU OUTBREAK
audio/train_02255.wav,WE HAD TO WALK FIVE MILES TO GET TO THE NEAREST TOWN
audio/train_02256.wav,SHE WAS ABLE TO COMPLETE THE PUZZLE WITH ZERO HELP FROM HER FRIENDS
audio/train_02257.wav,THEY STAYED IN ROOM NINE AT THAT HOTEL
audio/train_02258.wav,HE NEEDED TWO MORE POINTS TO WIN THE GAME
audio/train_02259.wav,THEY WERE ONLY SEVEN DOLLARS AWAY FROM BEING ABLE TO AFFORD THE NEW GADGET
audio/train_02260.wav,THEY WERE ABLE TO SOLVE THREE PUZZLES
audio/train_02261.wav,SPENT TWO HOURS CLEANING HER APARTMENT
audio/train_02262.wav,THEY HAD TO DRIVE SIX HOURS TO ATTEND A FAMILY REUNION
audio/train_02263.wav,HE ALWAYS ORDERS A NINE INCH PIZZA WHEN HE IS HUNGRY
audio/train_02264.wav,THE LIBRARY HAD EIGHT STUDY ROOMS
audio/train_02265.wav,THEY READ SEVEN BOOKS OVER THE SUMMER AND FELT PROUD OF THEIR ACCOMPLISHMENT
audio/train_02266.wav,THEY HIKED FOR NINE MILES BEFORE STOPPING FOR LUNCH
audio/train_02267.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_02268.wav,THEY HAD TO CLIMB EIGHT FLIGHTS OF STAIRS TO GET TO THEIR APARTMENT
audio/train_02269.wav,THE FIVE FRIENDS WENT ON A ROAD TRIP ACROSS THE COUNTRY
audio/train_02270.wav,THE BUS ARRIVES EVERY TWO HOURS AT THIS STATION
audio/train_02271.wav,THEY NEEDED TO ORDER TWO MORE BOXES OF PAPER FOR THE OFFICE
audio/train_02272.wav,THERE IS ONLY ONE RULE AND THAT IS NO CHEATING
audio/train_02273.wav,THEY HAD TO DRIVE SIX HOURS TO ATTEND A FAMILY REUNION
audio/train_02274.wav,THEY WATCHED A FEW MOVIES THAT LASTED NINE HOURS LONG
audio/train_02275.wav,THEY HAD EIGHT DIFFERENT VARIETIES OF CHEESE ON THE TABLE
audio/train_02276.wav,THEY FOUND SEVEN DIFFERENT SPECIES OF BIRDS IN THE PARK
audio/train_02277.wav,HE WAS SURPRISED TO FIND ZERO ERRORS IN HIS CODE AFTER WORKING ON IT ALL NIGHT
audio/train_02278.wav,SHE ONLY HAD FIVE DOLLARS LEFT IN HER WALLET
audio/train_02279.wav,THE PLANT HAD GROWN FOUR INCHES SINCE SHE LAST MEASURED IT
audio/train_02280.wav,THE RECIPE REQUIRES TWO CUPS OF FLOUR
audio/train_02281.wav,THERE ARE TWO DOORS TO ENTER THE BUILDING
audio/train_02282.wav,HE WAS ABLE TO COMPLETE THE CROSSWORD PUZZLE WITH ZERO ERRORS
audio/train_02283.wav,THE STORE WAS OPEN SEVEN DAYS A WEEK
audio/train_02284.wav,SHE CAN TAKE SIX DIFFERENT BUSES TO GET TO HER OFFICE
audio/train_02285.wav,THEY READ SEVEN BOOKS OVER THE SUMMER AND FELT PROUD OF THEIR ACCOMPLISHMENT
audio/train_02286.wav,OCTOPUS HAVE EIGHT TENTACLES
audio/train_02287.wav,WE WERE GIVEN TWO OPTIONS TO CHOOSE FROM
audio/train_02288.wav,SHE HAD TO WRITE SIX DIFFERENT ESSAYS FOR HER COLLEGE APPLICATIONS
audio/train_02289.wav,HE HAS NINE SIBLINGS
audio/train_02290.wav,THEY WATCHED TWO MOVIES BACK TO BACK LAST NIGHT
audio/train_02291.wav,ONE CANNOT ACHIEVE GREATNESS WITHOUT HARD WORK AND DEDICATION
audio/train_02292.wav,THE BOOK WAS DIVIDED INTO THREE PARTS
audio/train_02293.wav,THEY STAYED IN SIX DIFFERENT HOTELS DURING THEIR ROAD TRIP
audio/train_02294.wav,HE WAS ONLY ONE STEP AWAY FROM DISCOVERING THE TRUTH
audio/train_02295.wav,THE STORE WAS OPEN SEVEN DAYS A WEEK
audio/train_02296.wav,WE HAD TO WALK FIVE MILES TO GET TO THE NEAREST TOWN
