path,annotation
IMDA_TIL/audio/000021743.WAV,IT WONT HAPPEN WITH JUST A MIGRANT WORKER
IMDA_TIL/audio/000021744.WAV,AT FIRST IT REALLY FELT WEIRD BUT I SLOWLY TAUGHT MYSELF TO USE MY LEFT
IMDA_TIL/audio/000021745.WAV,HOW WRETCHED OUR LIVES ARE
IMDA_TIL/audio/000021746.WAV,THUNDERY SHOWERS ARE EXPECTED MAINLY OVER NORTHERN AND WESTERN SINGAPORE IN THE AFTERNOON
IMDA_TIL/audio/000021748.WAV,AND OF COURSE REMINISCING ABOUT THE INSECT BITES SUNBURN AND BLISTERS THAT WERE ALL PART OF THE EXPERIENCE
IMDA_TIL/audio/000021749.WAV,DESPERATE TIMES CALL FOR DESPERATE MEASURES
IMDA_TIL/audio/000021750.WAV,ANOTHER RUMOUR CONCERNS APPLES UPCOMING CHEAPER IPHONE WHICH SUPPOSEDLY COMES IN A PLASTIC BODY
IMDA_TIL/audio/000021751.WAV,SHE SUFFERED SEVERE HEAD INJURIES AS A RESULT
IMDA_TIL/audio/000021752.WAV,A FESTIVAL THAT DOESNT INVOLVE SPK DRUNK HIPSTERS SWAYING TO MUSIC BY BANDS WITH WEIRD NAMES
IMDA_TIL/audio/000021753.WAV,AVOID OILY FOODS AS FAT STAYS IN THE STOMACH LONGER AND MAKES YOU FEEL FULL
IMDA_TIL/audio/000021754.WAV,MOST OF US WILL BE FAMILIAR WITH THE USAGE OF THE HALAL TERM WHEN IT APPLIES TO FOOD AND BEVERAGES
IMDA_TIL/audio/000021755.WAV,AFTER ABOUT THREE YEARS THE BODY WILL BE CREMATED AND RETURNED TO THE FAMILY
IMDA_TIL/audio/000021756.WAV,AT ITS OPENING THE SINGAPORE ZOO WAS STAFFED BY KEEPERS WITH NO PRIOR TRAINING IN ZOOLOGY
IMDA_TIL/audio/000021757.WAV,HE JOKED THAT HE WOULD RETIRE SPK
IMDA_TIL/audio/000021758.WAV,BACK THEN THE CLUB WAS BESIDE A MANGROVE SWAMP SPK
IMDA_TIL/audio/000021760.WAV,NOW SHE LOOKS FORWARD TO HELPING OUT IN THE KITCHEN AND MEETING HER FRIENDS THERE
IMDA_TIL/audio/000021761.WAV,FOR MOST OF US WHO ARE OLDER WE KNOW PASSIONS CHANGE
IMDA_TIL/audio/000021762.WAV,ACTUALLY SHE WAS THE HEAD OF TWO FAMILIES
IMDA_TIL/audio/000021763.WAV,BY THE TIME IT WAS DONE IN MY MIND IT WAS A MILESTONE ACHIEVEMENT
IMDA_TIL/audio/000021764.WAV,COURT PAPERS DID NOT MENTION HOW HE GOT THEM
IMDA_TIL/audio/000021765.WAV,A MORE IMPORTANT MEDICAL CAUSE IS THE PRESENCE OF UNDERLYING VASCULAR MALFORMATIONS
IMDA_TIL/audio/000021767.WAV,HOWEVER SPK A CONSTANT REVIEW SPK IS NECESSARY
IMDA_TIL/audio/000021768.WAV,HE ADDS EACH OF HIS BOOKS IS MEANT TO BE A REPUDIATION OF THE ONE THAT CAME BEFORE
IMDA_TIL/audio/000021769.WAV,PASSENGERS ON TWO TRAINS HAD TO DISEMBARK
IMDA_TIL/audio/000021771.WAV,THE WRITING IS ON THE WALL GLOBALLY
IMDA_TIL/audio/000021772.WAV,SECURITY IS AT THE CORE OF WHAT SPK WE ARE DOING
IMDA_TIL/audio/000021774.WAV,AN ANNOYING DEVICE THAT TAKES NOTE OF YOUR SPEED IF YOU DRIVE TOO QUICKLY
IMDA_TIL/audio/000021775.WAV,LIKE THE HERO WHO SAVED A TODDLER WHO WAS STUCK ON THE SECOND FLOOR
IMDA_TIL/audio/000021776.WAV,THE PACKAGE WILL BE AWARDED IN THE FOURTH QUARTER OF THE YEAR
IMDA_TIL/audio/000021777.WAV,HE ADDED THAT MOST COMMUTERS WERE ABLE TO GET TO THEIR DESTINATIONS VIA ALTERNATIVE SERVICES PROVIDED ALTHOUGH THEY EXPERIENCED DELAYS
IMDA_TIL/audio/000021778.WAV,BUT THE FREQUENT LATE NIGHTS SPENT AT WORK TOOK THEIR TOLL
IMDA_TIL/audio/000021779.WAV,BUT HE STAYED IN COURT TILL THE CASE WAS OVER BEFORE GOING TO THE HOSPITAL
IMDA_TIL/audio/000021780.WAV,AS THE SEEMINGLY AGELESS STEWART NOTES THERE IS NO TEMPLATE FOR GROWING OLD AS A ROCK STAR
IMDA_TIL/audio/000021781.WAV,AND THATS WHY SPK WERE SEEING THIS MEANDERING IN STOCKS TODAY
IMDA_TIL/audio/000021782.WAV,I DIDNT WANT TO BURDEN OR DISAPPOINT HER AS IM HER ONLY CHILD
IMDA_TIL/audio/000021784.WAV,THE  MINISTRY IS LOOKING AT SEVERAL SITES FOR THE NEW HOSPITAL AND STUDYING DEMOGRAPHIC NEEDS AND LAND USE PLANS
IMDA_TIL/audio/000021786.WAV,THERE ARE OTHER OPPORTUNITIES TO SEE THESE PROPERTIES UP CLOSE FOR FREE
IMDA_TIL/audio/000021788.WAV,THEY ARE THE SCHOOL OF ART AND DESIGN SCHOOL OF MUSIC AND SCHOOL OF ARTS MANAGEMENT DANCE AND THEATRE
IMDA_TIL/audio/000021789.WAV,ALSO I WONT HAVE TO WORRY ABOUT SURPRISE EXPENSES WHEN IT COMES TO CAR MAINTENANCE
IMDA_TIL/audio/000021791.WAV,IT REQUIRES US TO WORK HARDER BUT REWARDS US BETTER HE SAID IN AN INTERVIEW
IMDA_TIL/audio/000021792.WAV,AND THIS APPROACH HAS DONE WONDERS FOR HIM THIS TIME
IMDA_TIL/audio/000021793.WAV,AND IT HAS HAPPENED TO ME
IMDA_TIL/audio/000021795.WAV,ARE YOU GOING WHOA YET SPK
IMDA_TIL/audio/000021797.WAV,IN THEIR THINKING WE CANT LIMIT PEOPLES FREEDOM WE CANT DISPOSSESS DIESEL OWNERS
IMDA_TIL/audio/000021799.WAV,OVER THE YEARS THEY HAVE PICKED UP STORIES AND ISSUES THAT PUTS SINGAPORE IN AN UNFLATTERING LIGHT SPK
IMDA_TIL/audio/020010001.WAV,FOUR
IMDA_TIL/audio/020010002.WAV,D C ASOS AND FAIRPRICE
IMDA_TIL/audio/020010003.WAV, JINGISUKAN BREADSTICKS AND YAKI UDON
IMDA_TIL/audio/020010004.WAV,WHERE CAN I FIND THE BEST YANG YOU TANG
IMDA_TIL/audio/020010005.WAV,PNG KUEH FRIED GAROUPA AND BUTTER PORK RIBS
IMDA_TIL/audio/020010006.WAV,PLEASE TELL ME HOW TO COOK KUEH KEMBOJA
IMDA_TIL/audio/020010007.WAV,SIX THREE TWO ZERO TWO ONE NINE ONE
IMDA_TIL/audio/020010008.WAV,DENIS D COTTA MICHAEL TAN KIM NEI AND DOROTHY TESSENSOHN
IMDA_TIL/audio/020010009.WAV,I CANT EAT ALL OF THIS LOTUS LEAF DUCK
IMDA_TIL/audio/020010010.WAV,S I S PIZZA HUT AND OBEY
IMDA_TIL/audio/020010011.WAV,I AM MEETING MARGIE AT SIMPANG KIRI PARK CONNECTOR FIRST
IMDA_TIL/audio/020010012.WAV,ITS SKIN LONG JOHN SILVER AND PANDORA
IMDA_TIL/audio/020010013.WAV,CAN I TAKE THE M R T TO TIONG POH AVENUE
IMDA_TIL/audio/020010014.WAV,O C B C BANK THE BODY SHOP AND MINSTER TEH TARIK
IMDA_TIL/audio/020010015.WAV,CHICKEN NOODLES IS A MUST TRY
IMDA_TIL/audio/020010016.WAV,I AM WAITING FOR BENITO TO COME BACK FROM HOON LAM TUA PEK KONG TEMPLE
IMDA_TIL/audio/020010017.WAV,QIANA RECENTLY OPENED A NEW TEKKADON RESTAURANT IN BUJUMBURA
IMDA_TIL/audio/020010018.WAV,MAH BOW TAN VIVIEN QUAHE SEAH MEI LIN AND OLIVIA LUM
IMDA_TIL/audio/020010019.WAV,PLEASE LOOK FOR ADALYNN WHEN YOU REACH SELETAR LINK
IMDA_TIL/audio/020010020.WAV,TRINITY CHRISTIAN CENTRE JURONG BIRD PARK AND ULU PANDAN
IMDA_TIL/audio/020010021.WAV,WELD ROAD SINGAPORE CENTRE FOR CHINESE LANGUAGE AND TELOK BLANGAH HILL
IMDA_TIL/audio/020010022.WAV,LIM NANG SENG NATARAJAN CHANDRASEKARAN AND TAY BAK KOI
IMDA_TIL/audio/020010023.WAV,FARRER PARK ROAD JALAN SELANTING AND SOFITEL SINGAPORE RESORT AND SPA
IMDA_TIL/audio/020010024.WAV,OSMAN MERICAN WANG CHUNDE AND LIM SEOK HUI
IMDA_TIL/audio/020010025.WAV,THIS SHOP SELLS RAITA
IMDA_TIL/audio/020010026.WAV,AT SEVEN P M IN THE EVENING
IMDA_TIL/audio/020010027.WAV,DOES PRATA ONION TASTE GOOD
IMDA_TIL/audio/020010028.WAV,CAMILLE RAYNARD AND SLOANE
IMDA_TIL/audio/020010029.WAV,CAN YOU RECOMMEND ME A RESTAURANT NEAR PASIR PANJANG TAMIL METHODIST CHURCH
IMDA_TIL/audio/020010030.WAV,N R I C IS S THREE SEVEN TWO ONE FIVE EIGHT NINE G AND DATE OF BIRTH IS TWENTY SECOND JUNE NINETEEN FIFTY
IMDA_TIL/audio/020010031.WAV,COULD YOU TELL ME THE WAY TO AYER RAJAH NEIGHBOURHOOD POLICE POST
IMDA_TIL/audio/020010032.WAV,HOW LONG DOES IT TAKE TO GET TO ETONHOUSE INTERNATIONAL SCHOOL BY TAXI
IMDA_TIL/audio/020010033.WAV,TOM YAM GOONG UNAGI AND MEDITERRANEAN PENNE
IMDA_TIL/audio/020010034.WAV,NINE ZERO ZERO FOUR FIVE ZERO FOUR TWO
IMDA_TIL/audio/020010036.WAV,STEAMED RICE CAKE WITH PRESERVED RADISH BAK KWA AND JIAN DUI
IMDA_TIL/audio/020010037.WAV,MAKCHANG GUI SPAGHETTI BOLOGNESE AND ONIGIRI
IMDA_TIL/audio/020010038.WAV,COULD YOU TELL ME THE WAY TO LENGKONG LIMA
IMDA_TIL/audio/020010039.WAV,DAMIA DANIAL AND HARRIS
IMDA_TIL/audio/020010040.WAV,DO YOU KNOW WHERE IS FAIRPRICE HUB
IMDA_TIL/audio/020010041.WAV,HOW MUCH IS LOTUS LEAF CHICKEN
IMDA_TIL/audio/020010042.WAV,FISH HEAD CURRY IS WELL KNOWN IN MY HOMETOWN
IMDA_TIL/audio/020010043.WAV,NEWTON M R T STATION
IMDA_TIL/audio/020010044.WAV,PLEASE TELL ME HOW TO COOK TORTILLAS
IMDA_TIL/audio/020010045.WAV,KATHARYN RECENTLY OPENED A NEW KUEH LUPIS RESTAURANT
IMDA_TIL/audio/020010046.WAV,HOW LONG WILL IT TAKE TO WALK TO SRI SIVAN TEMPLE
IMDA_TIL/audio/020010047.WAV,JALAN MARIAM JALAN SHAER AND HOLLAND ROAD WEST
IMDA_TIL/audio/020010048.WAV,HORIZON SINGAPORE JALAN PINANG AND JAMBOL PLACE
IMDA_TIL/audio/020010049.WAV,UMISUSHI D C AND SAMSONITE
IMDA_TIL/audio/020010050.WAV,NG TENG FONG HOSPITAL AND JURONG COMMUNITY HOSPITAL JALAN HWI YOH AND ALMOND CRESCENT
IMDA_TIL/audio/020010051.WAV,JUDITH PRAKASH CHOR YEOK ENG AND VINCENT HOISINGTON
IMDA_TIL/audio/020010053.WAV,BY USING NAMES SUCH AS LILY NEO WILLIAM ROBINSON AND CHIA KWEK FAH WE HOPE TO CAPTURE SOME OF THE COMMON NAMES
IMDA_TIL/audio/020010054.WAV,SEBAMED BENZAC CREAM AND LONIL T
IMDA_TIL/audio/020010055.WAV,THE PEOPLE INCLUDED IN THE LIST ARE WANG SUI PICK WOON WAH SIANG AND LIM KAY SIU
IMDA_TIL/audio/020010056.WAV,CHICKEN CASSEROLE FAJITAS AND PITA
IMDA_TIL/audio/020010057.WAV,BRIEN RECENTLY OPENED A NEW NASI GORENG DAGING MERAH RESTAURANT
IMDA_TIL/audio/020010058.WAV,YOU MUST TRY DIM SUM WHEN YOU ARE HERE
IMDA_TIL/audio/020010059.WAV,WHERE CAN I FIND THE BEST SUSHI
IMDA_TIL/audio/020010060.WAV,SELECT THE FASTEST WAY TO KRANJI LOOP
IMDA_TIL/audio/020010061.WAV,BABA SHASHI AND INDIRA
IMDA_TIL/audio/020010062.WAV,THIS SHOP SELLS BABY SQUID
IMDA_TIL/audio/020010063.WAV,KHALIL MET MARANDA IN TASHKENT AND THEY CHATTED ABOUT THEIR COMMON LOVE FOR SOYA BEANCURD
IMDA_TIL/audio/020010064.WAV,YOU MUST TRY CHIMICHANGAS WHEN YOU ARE HERE
IMDA_TIL/audio/020010065.WAV,SOMEONE FROM BAGHDAD CAME LOOKING FOR YA KUN KAYA TOAST
IMDA_TIL/audio/020010066.WAV,PLEASE SHOW ME THE WAY TO HISTORIC HOUSE OF SEVEN ADAM PARK
IMDA_TIL/audio/020010067.WAV,STUDIOLINE A BATHING APE AND BARDOT
IMDA_TIL/audio/020010068.WAV,I KNOW PEOPLE WHO HAVE THE EXACT NAME AS DAVID THAM HARRY ORD AND ONG KOH BEE
IMDA_TIL/audio/020010069.WAV,JALAN KEBUN LIMAU
IMDA_TIL/audio/020010070.WAV,DUMEX FISH AND CO AND DANONE
IMDA_TIL/audio/020010071.WAV,NOTHING BEATS HAVING GULAI DAUN UBI IN THE SUMMER
IMDA_TIL/audio/020010072.WAV,N R I C IS S SIX NINE SEVEN EIGHT ZERO FOUR FIVE I AND DATE OF BIRTH IS TWENTY SECOND MARCH NINETEEN TWENTY FOUR
IMDA_TIL/audio/020010073.WAV,GOPAL SATYAJIT AND ATAL
IMDA_TIL/audio/020010075.WAV,NANAKUSA GAYU SALAMI AND BRATWURST
IMDA_TIL/audio/020010076.WAV,NOTHING BEATS HAVING KUIH KOCHI IN THE SUMMER
IMDA_TIL/audio/020010077.WAV,THE FIRE HAD CAUSED OTA THE OWNER OF A SAMBAR RESTAURANT TO SUFFER A MILLION HONG KONG DOLLAR OF LOSSES
IMDA_TIL/audio/020010078.WAV,PUNCH COOMARASWAMY HAN SAI POR AND CATCHICK MOSES
IMDA_TIL/audio/020010079.WAV,THERE IS A FOOD COURT SELLING PUMPKIN SAUCE PRAWNS BEHIND DAMARIS HOUSE
IMDA_TIL/audio/020010080.WAV,WHAT ARE THE LANDMARKS NEAR PO CHIAK KENG TEMPLE
IMDA_TIL/audio/020010081.WAV,SHANNEN ASHLI AND ANDREA
IMDA_TIL/audio/020010082.WAV,IT IS FASTER TO TAKE THE BUS TO JALAN ILMU
IMDA_TIL/audio/020010083.WAV,N R I C IS S SEVEN TWO FOUR FIVE ONE EIGHT SIX J AND DATE OF BIRTH IS TWENTY SEVEN MARCH NINETEEN SIXTY FIVE
IMDA_TIL/audio/020010084.WAV,STUFF MCCORMICK AND EMEL BY MELINDA LOOI
IMDA_TIL/audio/020010085.WAV,LORENZ KELLIE AND BEDA
IMDA_TIL/audio/020010086.WAV,TAY BIN WEE CHIN PENG AND GOH BOON TECK
IMDA_TIL/audio/020010087.WAV,WHICH BUS SHOULD I TAKE TO T ONE V I P DRIVE
IMDA_TIL/audio/020010088.WAV,I KNEW A PERSON WHO HAS MET BOTH ALVIN TAN CHEONG KHENG AND SONNY LIEW
IMDA_TIL/audio/020010089.WAV,GOH BOON TECK A RAMLI AND CHONG HEMAN
IMDA_TIL/audio/020010090.WAV,MATT DREMA AND LENA
IMDA_TIL/audio/020010091.WAV,JALEBI IS WELL KNOWN IN MY HOMETOWN
IMDA_TIL/audio/020010092.WAV,MOTOYAKI IS A TRADITIONAL LOCAL CUISINE
IMDA_TIL/audio/020010093.WAV,AFTER TAKING A LOOK AT THE DATABASE WE FOUND STORIES ABOUT HUA CHAI YONG SILVIA YONG AND TAN KIM TIAN
IMDA_TIL/audio/020010094.WAV,DATE TAMARIND CHUTNEY GULAB JAMUN AND DAL MAKHANI
IMDA_TIL/audio/020010095.WAV,CAN I TAKE THE M R T TO JALAN ANGGEREK
IMDA_TIL/audio/020010096.WAV,KIM HERMINIA AND JIMMY
IMDA_TIL/audio/020010097.WAV,DO YOU KNOW HOW TO COOK YANG ROU TANG
IMDA_TIL/audio/020010098.WAV,SUPPIAH DHANABALAN IP YIU TUNG AND OSBERT ROZARIO
IMDA_TIL/audio/020010100.WAV,BERRIMA ROAD AUCKLAND ROAD WEST AND SERAYA ROAD
IMDA_TIL/audio/020010101.WAV,LEE SENG WEE RICHARD TAY TIAN HOE AND KOK HENG LEUN
IMDA_TIL/audio/020010103.WAV,UNIVERSAL STUDIOS SINGAPORE SOUTH EAST ASIA HOTEL AND BEDFORD ROAD
IMDA_TIL/audio/020010104.WAV,TAN HWEE HOCK
IMDA_TIL/audio/020010105.WAV,GARFIELD MAEVE AND TWYLA
IMDA_TIL/audio/020010106.WAV,FAITH BIBLE DUNMAN ROAD AND INSTITUTE OF HIGH PERFORMANCE COMPUTING
IMDA_TIL/audio/020010107.WAV,CHAY JUNG JUN MARK SUPPIAH DHANABALAN AND JENNIFER THAM
IMDA_TIL/audio/020010108.WAV,WHAT ARE THE BEST RESTAURANTS IN MUSCAT
IMDA_TIL/audio/020010109.WAV,DOES TISSUE PRATA TASTE GOOD
IMDA_TIL/audio/020010110.WAV,ARE THERE FOOD COURTS OR RESTAURANTS NEAR MIGRANT WORKERS CENTRE
IMDA_TIL/audio/020010111.WAV,ROBERT IBBETSON ANTHONY MILLER AND CHOW CHEE YONG
IMDA_TIL/audio/020010112.WAV,BOYD TILLMAN AND ESAU
IMDA_TIL/audio/020010113.WAV,OCUVITE FIBOGEL AND SITZ BATH
IMDA_TIL/audio/020010114.WAV,CETRIMIDE IS LOVED BY ITS CUSTOMERS WORLDWIDE
IMDA_TIL/audio/020010115.WAV,KANGAROO OAKLEY AND DUCATI
IMDA_TIL/audio/020010116.WAV,DAL MAKHANI IS A MUST TRY
IMDA_TIL/audio/020010117.WAV,I AM WAITING FOR SHASTA TO COME BACK FROM KEE SUN AVENUE
IMDA_TIL/audio/020010118.WAV,NAMES FOUND IN THE NOMINEES LIST THIS YEAR INCLUDE BRAEMA MATHI YONG NYUK LIN AND NEILA SATHYALINGAM
IMDA_TIL/audio/020010119.WAV,WHAT ARE THE LANDMARKS NEAR CITY SQUARE MALL
IMDA_TIL/audio/020010120.WAV,SEVEN SEVEN TWO ONE SIX EIGHT SIX ONE ZERO FOUR
IMDA_TIL/audio/020010121.WAV,GOI SENG HUI SAID ZAHARI AND NAOMI TAN
IMDA_TIL/audio/020010122.WAV,THE FIRE HAD CAUSED JOE THE OWNER OF A MURTABAK AYAM RESTAURANT TO SUFFER A MILLION PESO OF LOSSES
IMDA_TIL/audio/020010123.WAV,I WOULD LIKE TO TRAVEL TO ICELAND WHAT IS THE FASTEST WAY THERE
IMDA_TIL/audio/020010124.WAV,TIANA BOUGHT RAITA FOR WAVERLY
IMDA_TIL/audio/020010125.WAV,BRAISED PORK KNUCKLE LOTUS LEAF CHICKEN AND GARLIC CHICKEN
IMDA_TIL/audio/020010126.WAV,SIMON WEE ONG KENG SEN AND FONG HOE BENG
IMDA_TIL/audio/020010127.WAV,I AM PARTICULAR ABOUT MY MASOOR DAL
IMDA_TIL/audio/020010128.WAV,EDWINA ALETHA AND VALENCIA
IMDA_TIL/audio/020010129.WAV,THIS IS THE BEST BURRITO IN SINGAPORE
IMDA_TIL/audio/020010130.WAV,TISSUE PRATA PIG ORGAN SOUP AND CHENDOL
IMDA_TIL/audio/020010131.WAV,N R I C IS S NINE THREE TWO FIVE FOUR EIGHT SEVEN M AND DATE OF BIRTH IS FIFTEEN AUGUST NINETEEN FIFTY EIGHT
IMDA_TIL/audio/020010132.WAV,LIM LEE CAI BIXIA AND CHEW GHIM LIAN PHYLLIS
IMDA_TIL/audio/020010133.WAV,N S F M M S AND MICE
IMDA_TIL/audio/020010134.WAV,HOW LONG DOES IT TAKE TO GET TO ROCHESTER PARK BY TAXI
IMDA_TIL/audio/020010135.WAV,JACOB BALLAS CHILDRENS GARDEN
IMDA_TIL/audio/020010136.WAV,DAVID LIM QUEK LING KIONG AND CHUA CHONG LONG
IMDA_TIL/audio/020010137.WAV,CATHERINE LIM CHUA MIA TEE AND NG CHEE MENG
IMDA_TIL/audio/020010138.WAV,LEE KONG CHIAN HARESH SHARMA AND CHEW BOON LAY
IMDA_TIL/audio/020010139.WAV,A NEW TELEVISION SHOW DOCUMENTED THE LIVES OF VARIOUS PEOPLE INCLUDING GRACE FU AND MAVIS HEE
IMDA_TIL/audio/020010140.WAV,THREE
IMDA_TIL/audio/020010141.WAV,TELL ME THE PRICE OF BANANA FRITTERS
IMDA_TIL/audio/020010142.WAV,JALAN KUAK SORBY ADAMS DRIVE AND SOUTH EAST C D C
IMDA_TIL/audio/020010143.WAV,WON KYAT AND PESO
IMDA_TIL/audio/020010144.WAV,BEEF GALBI VERMICELLI AND PORK BULGOGI
IMDA_TIL/audio/020010146.WAV,PIGS ORGAN SOUP WHITE SUGAR SPONGE CAKE AND MOCHI ICE CREAM
IMDA_TIL/audio/020010147.WAV,HOW MANY CALORIES DOES A SERVING OF KOROKKE HAVE
IMDA_TIL/audio/020010148.WAV,LIM CHIN SIONG DENIS SANTRY AND LEE HSIEN LOONG
IMDA_TIL/audio/020010149.WAV,BENNY SE TEO WALTER WOON AND TAN CHENG LOCK
IMDA_TIL/audio/020010150.WAV,S A M U S S AND M O F
IMDA_TIL/audio/020010151.WAV,COULD YOU TELL ME THE WAY TO JURONG APARTMENTS
IMDA_TIL/audio/020010152.WAV,SHAH HUSSAIN CHEW BOON LAY AND OTHMAN WOK
IMDA_TIL/audio/020010153.WAV,WHERE CAN I GET CHEAP FOOD IN TOKYO
IMDA_TIL/audio/020010154.WAV,WHAT IS THE DISTANCE TO THE OLD FORD FACTORY
IMDA_TIL/audio/020010155.WAV,GEK POH SHOPPING CENTRE FERNHILL ROAD AND PEIYING PRIMARY SCHOOL
IMDA_TIL/audio/020010156.WAV,TOH YI DRIVE ANGLICAN HIGH SCHOOL AND JALAN SUASA
IMDA_TIL/audio/020010157.WAV,TAN BOON TEIK ISKANDAR SHAH AND LEE CHOON KEE
IMDA_TIL/audio/020010159.WAV,HOW MUCH IS MASOOR DAL
IMDA_TIL/audio/020010160.WAV,SOUTH WOODLANDS DRIVE CORNWALL GARDENS AND HOLLAND VILLAGE
IMDA_TIL/audio/020010161.WAV,S P F N E L AND SINDA
IMDA_TIL/audio/020010163.WAV,MEE KUAH ALOO GOBI AND STEAMED GAROUPA
IMDA_TIL/audio/020010164.WAV,N R I C IS S FIVE ONE NINE SIX SEVEN TWO THREE B AND DATE OF BIRTH IS FOUR AUGUST NINETEEN TWENTY THREE
IMDA_TIL/audio/020010165.WAV,K P E TUNNEL BUKIT DRIVE AND HWEE SAN TEMPLE
IMDA_TIL/audio/020010166.WAV,U O B H S A AND O E T I
IMDA_TIL/audio/020010167.WAV,WHICH BUS SHOULD I TAKE TO JALAN TERENTANG
IMDA_TIL/audio/020010168.WAV,N R I C IS T NINE SIX TWO THREE ZERO EIGHT ONE E AND DATE OF BIRTH IS TWENTY SEPTEMBER NINETEEN FIFTY FIVE
IMDA_TIL/audio/020010170.WAV,KOUO SHANG WEI ZHANG HUI AND LEE EK TIENG
IMDA_TIL/audio/020010171.WAV,I AM MEETING CORBETT AT JALAN BUMBONG FIRST
IMDA_TIL/audio/020010172.WAV,HOW FAR AWAY IS POLICE DRIVING CIRCUIT FROM HERE
IMDA_TIL/audio/020010173.WAV,WAR MEMORIAL PARK
IMDA_TIL/audio/020010174.WAV,I AM LOOKING FOR A TOUR AROUND GHANA
IMDA_TIL/audio/020010175.WAV,SALTED EGG YOLK SOTONG IS WELL KNOWN IN MY HOMETOWN
IMDA_TIL/audio/020010176.WAV,THERE IS A FOOD COURT SELLING TANDOORI CHICKEN BEHIND PATES HOUSE
IMDA_TIL/audio/020010177.WAV,EDRA MET TAUREAN IN FREETOWN AND THEY CHATTED ABOUT THEIR COMMON LOVE FOR TEMPURA
IMDA_TIL/audio/020010178.WAV,WHAT CURRENCY DOES CAMEROON USE
IMDA_TIL/audio/020010179.WAV,ONE ZERO SEVEN TWO SIX THREE
IMDA_TIL/audio/020010180.WAV,REGENT STREET ALJUNIED AVENUE TWO AND SKY SUITES
IMDA_TIL/audio/020010181.WAV,LOH LIK PENG LUI TUCK YEW AND ZAINAL ABIDIN AHMAD
IMDA_TIL/audio/020010182.WAV,BOUNDARY CLOSE IRONSIDE ROAD AND ROBERTSON QUAY
IMDA_TIL/audio/020010183.WAV,LUVINIA IS DROPPING ME OFF AT SENGKANG SQUARE
IMDA_TIL/audio/020010184.WAV,IS KENYA ON THE SAME LATITUDE AS KAZAKHSTAN
IMDA_TIL/audio/020010185.WAV,S ISWARAN CHUA KOON SIONG AND FONG CHONG PIK
IMDA_TIL/audio/020010186.WAV,HOW DO I GET TO R E L C INTERNATIONAL HOTEL
IMDA_TIL/audio/020010187.WAV,YAKI UDON HAS SPECIAL MEANINGS IN MY COUNTRY
IMDA_TIL/audio/020010188.WAV,SELECT THE FASTEST WAY TO MARRISON HOTEL
IMDA_TIL/audio/020010189.WAV,BUTTER NAAN PLASTER PRATA AND MURTABAK AYAM
IMDA_TIL/audio/020010190.WAV,CANON PRADA AND BANK OF CHINA
IMDA_TIL/audio/020010191.WAV,PLEASE LOOK FOR ASHLY WHEN YOU REACH SINGAPORE CHINESE CHAMBER OF COMMERCE AND INDUSTRY
IMDA_TIL/audio/020010192.WAV,HELAINE ADRIENNE AND SYLVIA
IMDA_TIL/audio/020010193.WAV,WHY ARE PEOPLE SUCH AS TAO LI SONG ONG SIANG AND ANNABEL PENNEFA FATHER IN THE LIST
IMDA_TIL/audio/020010194.WAV,PARK STREET
IMDA_TIL/audio/020010195.WAV,ENJOY YOUR SALTED EGG YOLK CALAMARI
IMDA_TIL/audio/020010196.WAV,SENORA HAMPTON AND VIRIDIANA
IMDA_TIL/audio/020010198.WAV,THIS IS THE BEST SWEET AND SOUR CALAMARI IN SINGAPORE
IMDA_TIL/audio/020010199.WAV,HENN TAN ENG SIAK LOY AND CHIA BOON LEONG
IMDA_TIL/audio/020010200.WAV,TOM YAM GOONG SALAMI AND PULAO
IMDA_TIL/audio/020010201.WAV,N R I C IS T NINE THREE FOUR TWO ONE ZERO EIGHT J AND DATE OF BIRTH IS SEVENTEEN MAY NINETEEN SEVENTY THREE
IMDA_TIL/audio/020010202.WAV,I WANT TO BUY EMULSYING OINTMENT
IMDA_TIL/audio/020010203.WAV,SOMEONE FROM AMSTERDAM CAME LOOKING FOR CARBONARA
IMDA_TIL/audio/020010204.WAV,WHICH BUS SHOULD I TAKE TO TRENGGANU STREET
IMDA_TIL/audio/020010205.WAV,GYNO TRAVOGEN ISOCONAZOLE NITRATE OVULE DIFFLAM C SOLUTION AND DOMPERIDONE
IMDA_TIL/audio/020010206.WAV,CHONG PANG COMBINED TEMPLE JALAN MASTULI AND CASUARINA WALK
IMDA_TIL/audio/020010207.WAV,IT IS FASTER TO TAKE THE BUS TO TRAVELLERS HEALTH AND VACCINATION CLINIC
IMDA_TIL/audio/020010208.WAV,KO TECK KIN WU PENG SENG AND STEFANIE SUN
IMDA_TIL/audio/020010209.WAV,YOU MUST TRY E BUA WHEN YOU ARE HERE
IMDA_TIL/audio/020010210.WAV,SHOW ME THE WAY TO MARANG ROAD
IMDA_TIL/audio/020010211.WAV,THIS SHOP SELLS DEEP FRIED PORK KNUCKLE
IMDA_TIL/audio/020010212.WAV,ONE SEVEN SEVEN SEVEN
IMDA_TIL/audio/020010213.WAV,EDWIN TESSENSOHN ONG PENG HOCK AND TAN CHENG BOCK
IMDA_TIL/audio/020010214.WAV,CAN I TAKE A BUS TO TUDOR CLOSE
IMDA_TIL/audio/020010215.WAV,NINE SIX NINE TWO FIVE EIGHT FIVE SIX
